mu,alpha,avg_efficiency,avg_resources,avg_time_to_first,std_efficiency,std_resources,std_time_to_first,se_efficiency,se_resources,se_time_to_first
2.0,1e-05,0.23430554853291397,783.9,941.6,1.2205785976273238,35.93342609759207,1329.1737784553732,0.27292967161760595,8.034958341868085,297.21229225364596
2.0,0.0001,0.22475290178928645,771.6,833.6,2.131185312072347,85.58582437140704,525.5579469055297,0.4765475230442871,19.137572120482435,117.51832953959895
2.0,0.001,0.17160084130969824,654.0,1336.9,1.2609236013966956,46.71663990961297,963.8738333758556,0.28195108871568597,10.446158251827423,215.52874131617187
2.0,0.01,0.1017956881994392,431.3,828.9,1.2553202888021584,35.77724292215809,1030.5230009832655,0.28069814992962944,8.00003472214687,230.43194825756643
2.0,0.1,0.06196487760129774,265.9,472.0,0.9463007994748749,21.702278426213432,645.9922600155516,0.21159929147882175,4.852776982764039,144.44826063334926
2.0,0.999,0.0633127974520401,239.2,1130.2,0.588051452894627,21.080796948882178,872.9269792549152,0.13149230229399014,4.713809499757071,195.1924065007539
