mu,alpha,avg_efficiency,avg_resources,avg_time_to_first,std_efficiency,std_resources,std_time_to_first,se_efficiency,se_resources,se_time_to_first
2.0,1e-05,0.07878812470583327,149.0,220.8,0.0,0.0,122.61846879197638,0.0,0.0,31.659952504585227
2.0,0.0001,0.06680312288739611,149.0,141.4,0.0,0.0,160.03902301904023,0.0,0.0,41.32189805973655
2.0,0.001,0.034445489106402834,149.0,229.5,0.0,0.0,213.55678401774082,0.0,0.0,55.140124531354964
2.0,0.01,0.018030854625985342,141.7,877.2,0.061866936766738066,4.785394445602159,688.3325746565633,0.01597397438522959,1.235583532856709,177.72670655312953
2.0,0.1,0.01424781276297088,116.1,347.6,0.09698545410767538,9.146341102077677,446.2593167405895,0.02504153657222603,2.361575117805282,115.22366012174692
2.0,0.999,0.01882337309811732,133.4,78.5,0.10674368510743426,8.971560003081342,7.2915476180757866,0.0275611009822601,2.31644683209564,1.8826694995257254
