mu,alpha,avg_efficiency,avg_resources,avg_time_to_first,std_efficiency,std_resources,std_time_to_first,se_efficiency,se_resources,se_time_to_first
2.0,1e-05,0.48996677265591176,387.0,455.9,2.4371616707706965,31.989581637360214,234.48309581337037,0.6292724375273301,8.259674462242579,60.543275003489434
2.0,0.0001,0.4563927998304055,370.6,597.1,1.833133419531614,27.358524976483814,244.23006002992796,0.47331301368147966,7.063940774048098,63.05993034260991
2.0,0.001,0.34852809933616896,317.4,290.9,4.316196398772624,34.86226868374719,148.44187040349797,1.1144371180937866,9.001399068210748,38.32752613017515
2.0,0.01,0.20895944617918025,215.8,498.1,0.49164844759913806,12.281874630708637,357.96848092162156,0.12694308331601276,3.1711663936627947,92.42706433844052
2.0,0.1,0.12862983811200013,137.3,482.0,0.5986752929964074,11.972654026757994,287.28537882894227,0.15457729597072878,3.0913259770357917,74.17676585422548
2.0,0.999,0.12652644967486548,130.7,328.4,0.6429189400988186,19.368072238150656,159.52512863704786,0.16600095653093652,5.000814748433314,41.18921110085881
