mu,alpha,avg_efficiency,avg_resources,avg_time_to_first,std_efficiency,std_resources,std_time_to_first,se_efficiency,se_resources,se_time_to_first
2.0,1e-05,0.09212629371513942,114.1,168.9,0.2697240832089078,9.350579304691944,145.25720483182772,0.05394481664178156,1.8701158609383888,29.051440966365544
2.0,0.0001,0.10037106114996754,120.5,187.4,0.2869329759217069,15.543844798218718,164.89875681763036,0.05738659518434138,3.1087689596437436,32.97975136352607
2.0,0.001,0.05415692443946546,119.5,156.5,0.06980355927105804,9.360080721399315,146.08844353107926,0.013960711854211608,1.872016144279863,29.217688706215853
2.0,0.01,0.019114050013906925,117.0,284.7,0.048581179847104146,7.211102550927978,278.23213729226575,0.009716235969420828,1.4422205101855956,55.64642745845315
2.0,0.1,0.012580734059607314,100.5,213.5,0.083328297123572,7.074995092263708,226.6030547994542,0.0166656594247144,1.4149990184527417,45.32061095989084
2.0,0.999,0.015080439350519342,104.9,131.3,0.07379032178563552,4.976611966656299,69.21793280806804,0.014758064357127103,0.9953223933312598,13.84358656161361
