mu,alpha,avg_efficiency,avg_resources,avg_time_to_first,std_efficiency,std_resources,std_time_to_first,se_efficiency,se_resources,se_time_to_first
2.0,1e-05,0.1938109962124164,149.0,236.2,0.0,0.0,192.69942051461044,0.0,0.0,49.754776431793736
2.0,0.0001,0.18718066675093664,149.0,318.2,0.0,0.0,276.89821635796466,0.0,0.0,71.49481203659568
2.0,0.001,0.16706919869066628,149.0,122.3,0.0,0.0,130.45906126699927,0.0,0.0,33.68438477659608
2.0,0.01,0.13031422030729997,134.3,308.0,0.35500140270994157,9.626929820964612,254.9849668771344,0.09166096803839174,2.4856625914468995,65.83683534989275
2.0,0.1,0.10301707796389688,109.0,172.7,0.41422686190759844,9.76387901058454,177.47366001747977,0.10695291584799255,2.5210227201585385,45.823501975878415
2.0,0.999,0.10384458700785842,106.3,427.5,0.17863332750249947,8.84496090061077,164.79296775718984,0.04612292683298638,2.283759084394751,42.549361313046134
