mu,alpha,avg_efficiency,avg_resources,avg_time_to_first,std_efficiency,std_resources,std_time_to_first,se_efficiency,se_resources,se_time_to_first
2.0,1e-05,0.3472727892774632,507.1,507.3,3.374965142456607,52.915971124037746,499.30219084015425,0.8714122527176653,13.662844994119384,128.91927132325299
2.0,0.0001,0.33171742528293946,494.8,1085.5,1.6533897839834175,34.50539410327352,434.0553600124707,0.426903406543817,8.909254447753462,112.07261204402425
2.0,0.001,0.26346580631580657,442.2,787.7,0.6512475718387053,28.553264067158562,629.4438550551325,0.16815139999928827,7.37242108079785,162.52170453340824
2.0,0.01,0.15563471359237047,291.0,662.7,1.0560582486423802,41.10960958218893,494.36469893749046,0.272673067307794,10.614455552060438,127.6444163958496
2.0,0.1,0.08613133037434995,165.6,1013.1,0.4598714757473205,21.256110232641856,773.187982029956,0.11873830446434669,5.488304062411398,199.6362785259826
2.0,0.999,0.09033499893754508,155.9,508.3,0.8510064652226602,13.084766375870498,271.2334173118546,0.21972892448814693,3.3784721508507474,70.03216721224929
